LeadNumber,CustomerId,PrimaryContactId,LeadName,DealSize,City,State,Country,BudgetAmount
S_LeadNumber20978,8590174592,8590174595,S_LeadName20978,94,RWS,CA,US,56
S_LeadNumber20979,8590174592,8590174595,S_LeadName20979,18,RWS,CA,US,61
S_LeadNumber20980,8590174592,8590174595,S_LeadName20980,37,RWS,CA,US,45
S_LeadNumber20981,8590174592,8590174595,S_LeadName20981,0,RWS,CA,US,36
S_LeadNumber20982,8590174592,8590174595,S_LeadName20982,74,RWS,CA,US,75
S_LeadNumber20983,8590174592,8590174595,S_LeadName20983,5,RWS,CA,US,75
S_LeadNumber20984,8590174592,8590174595,S_LeadName20984,84,RWS,CA,US,93
S_LeadNumber20985,8590174592,8590174595,S_LeadName20985,3,RWS,CA,US,91
S_LeadNumber20986,8590174592,8590174595,S_LeadName20986,43,RWS,CA,US,35
S_LeadNumber20987,8590174592,8590174595,S_LeadName20987,68,RWS,CA,US,23
S_LeadNumber20988,8590174592,8590174595,S_LeadName20988,17,RWS,CA,US,3
S_LeadNumber20989,8590174592,8590174595,S_LeadName20989,91,RWS,CA,US,12
S_LeadNumber20990,8590174592,8590174595,S_LeadName20990,24,RWS,CA,US,72
S_LeadNumber20991,8590174592,8590174595,S_LeadName20991,34,RWS,CA,US,82
S_LeadNumber20992,8590174592,8590174595,S_LeadName20992,3,RWS,CA,US,19
S_LeadNumber20993,8590174592,8590174595,S_LeadName20993,60,RWS,CA,US,1
S_LeadNumber20994,8590174592,8590174595,S_LeadName20994,69,RWS,CA,US,64
S_LeadNumber20995,8590174592,8590174595,S_LeadName20995,28,RWS,CA,US,41
S_LeadNumber20996,8590174592,8590174595,S_LeadName20996,89,RWS,CA,US,74
S_LeadNumber20997,8590174592,8590174595,S_LeadName20997,42,RWS,CA,US,83
S_LeadNumber20998,8590174592,8590174595,S_LeadName20998,13,RWS,CA,US,5
S_LeadNumber20999,8590174592,8590174595,S_LeadName20999,68,RWS,CA,US,38
S_LeadNumber21000,8590174592,8590174595,S_LeadName21000,17,RWS,CA,US,25
S_LeadNumber21001,8590174592,8590174595,S_LeadName21001,29,RWS,CA,US,86
S_LeadNumber21002,8590174592,8590174595,S_LeadName21002,2,RWS,CA,US,21
S_LeadNumber21003,8590174592,8590174595,S_LeadName21003,60,RWS,CA,US,5
S_LeadNumber21004,8590174592,8590174595,S_LeadName21004,70,RWS,CA,US,40
S_LeadNumber21005,8590174592,8590174595,S_LeadName21005,11,RWS,CA,US,70
S_LeadNumber21006,8590174592,8590174595,S_LeadName21006,20,RWS,CA,US,9
S_LeadNumber21007,8590174592,8590174595,S_LeadName21007,68,RWS,CA,US,88
S_LeadNumber21008,8590174592,8590174595,S_LeadName21008,49,RWS,CA,US,20
S_LeadNumber21009,8590174592,8590174595,S_LeadName21009,95,RWS,CA,US,98
S_LeadNumber21010,8590174592,8590174595,S_LeadName21010,81,RWS,CA,US,86
S_LeadNumber21011,8590174592,8590174595,S_LeadName21011,22,RWS,CA,US,57
S_LeadNumber21012,8590174592,8590174595,S_LeadName21012,43,RWS,CA,US,54
S_LeadNumber21013,8590174592,8590174595,S_LeadName21013,71,RWS,CA,US,99
S_LeadNumber21014,8590174592,8590174595,S_LeadName21014,86,RWS,CA,US,75
S_LeadNumber21015,8590174592,8590174595,S_LeadName21015,67,RWS,CA,US,83
S_LeadNumber21016,8590174592,8590174595,S_LeadName21016,79,RWS,CA,US,87
S_LeadNumber21017,8590174592,8590174595,S_LeadName21017,66,RWS,CA,US,93
S_LeadNumber21018,8590174592,8590174595,S_LeadName21018,10,RWS,CA,US,23
S_LeadNumber21019,8590174592,8590174595,S_LeadName21019,60,RWS,CA,US,19
S_LeadNumber21020,8590174592,8590174595,S_LeadName21020,32,RWS,CA,US,75
S_LeadNumber21021,8590174592,8590174595,S_LeadName21021,96,RWS,CA,US,78
S_LeadNumber21022,8590174592,8590174595,S_LeadName21022,86,RWS,CA,US,99
S_LeadNumber21023,8590174592,8590174595,S_LeadName21023,50,RWS,CA,US,60
S_LeadNumber21024,8590174592,8590174595,S_LeadName21024,85,RWS,CA,US,10
S_LeadNumber21025,8590174592,8590174595,S_LeadName21025,82,RWS,CA,US,70
S_LeadNumber21026,8590174592,8590174595,S_LeadName21026,63,RWS,CA,US,9
S_LeadNumber21027,8590174592,8590174595,S_LeadName21027,18,RWS,CA,US,7
S_LeadNumber21028,8590174592,8590174595,S_LeadName21028,45,RWS,CA,US,36
S_LeadNumber21029,8590174592,8590174595,S_LeadName21029,40,RWS,CA,US,21
S_LeadNumber21030,8590174592,8590174595,S_LeadName21030,79,RWS,CA,US,47
S_LeadNumber21031,8590174592,8590174595,S_LeadName21031,56,RWS,CA,US,58
S_LeadNumber21032,8590174592,8590174595,S_LeadName21032,39,RWS,CA,US,45
S_LeadNumber21033,8590174592,8590174595,S_LeadName21033,19,RWS,CA,US,4
S_LeadNumber21034,8590174592,8590174595,S_LeadName21034,34,RWS,CA,US,89
S_LeadNumber21035,8590174592,8590174595,S_LeadName21035,78,RWS,CA,US,23
S_LeadNumber21036,8590174592,8590174595,S_LeadName21036,54,RWS,CA,US,59
S_LeadNumber21037,8590174592,8590174595,S_LeadName21037,4,RWS,CA,US,97
S_LeadNumber21038,8590174592,8590174595,S_LeadName21038,7,RWS,CA,US,84
S_LeadNumber21039,8590174592,8590174595,S_LeadName21039,38,RWS,CA,US,2
S_LeadNumber21040,8590174592,8590174595,S_LeadName21040,46,RWS,CA,US,36
S_LeadNumber21041,8590174592,8590174595,S_LeadName21041,98,RWS,CA,US,51
S_LeadNumber21042,8590174592,8590174595,S_LeadName21042,80,RWS,CA,US,83
S_LeadNumber21043,8590174592,8590174595,S_LeadName21043,55,RWS,CA,US,42
S_LeadNumber21044,8590174592,8590174595,S_LeadName21044,6,RWS,CA,US,73
S_LeadNumber21045,8590174592,8590174595,S_LeadName21045,34,RWS,CA,US,52
S_LeadNumber21046,8590174592,8590174595,S_LeadName21046,81,RWS,CA,US,11
S_LeadNumber21047,8590174592,8590174595,S_LeadName21047,57,RWS,CA,US,19
S_LeadNumber21048,8590174592,8590174595,S_LeadName21048,37,RWS,CA,US,91
S_LeadNumber21049,8590174592,8590174595,S_LeadName21049,100,RWS,CA,US,73
S_LeadNumber21050,8590174592,8590174595,S_LeadName21050,4,RWS,CA,US,96
S_LeadNumber21051,8590174592,8590174595,S_LeadName21051,70,RWS,CA,US,97
S_LeadNumber21052,8590174592,8590174595,S_LeadName21052,98,RWS,CA,US,44
S_LeadNumber21053,8590174592,8590174595,S_LeadName21053,22,RWS,CA,US,3
S_LeadNumber21054,8590174592,8590174595,S_LeadName21054,55,RWS,CA,US,12
S_LeadNumber21055,8590174592,8590174595,S_LeadName21055,70,RWS,CA,US,35
S_LeadNumber21056,8590174592,8590174595,S_LeadName21056,80,RWS,CA,US,73
S_LeadNumber21057,8590174592,8590174595,S_LeadName21057,4,RWS,CA,US,36
S_LeadNumber21058,8590174592,8590174595,S_LeadName21058,76,RWS,CA,US,79
S_LeadNumber21059,8590174592,8590174595,S_LeadName21059,68,RWS,CA,US,6
S_LeadNumber21060,8590174592,8590174595,S_LeadName21060,24,RWS,CA,US,90
S_LeadNumber21061,8590174592,8590174595,S_LeadName21061,44,RWS,CA,US,39
S_LeadNumber21062,8590174592,8590174595,S_LeadName21062,91,RWS,CA,US,5
S_LeadNumber21063,8590174592,8590174595,S_LeadName21063,97,RWS,CA,US,19
S_LeadNumber21064,8590174592,8590174595,S_LeadName21064,10,RWS,CA,US,22
S_LeadNumber21065,8590174592,8590174595,S_LeadName21065,37,RWS,CA,US,50
S_LeadNumber21066,8590174592,8590174595,S_LeadName21066,22,RWS,CA,US,40
S_LeadNumber21067,8590174592,8590174595,S_LeadName21067,98,RWS,CA,US,13
S_LeadNumber21068,8590174592,8590174595,S_LeadName21068,9,RWS,CA,US,98
S_LeadNumber21069,8590174592,8590174595,S_LeadName21069,47,RWS,CA,US,60
S_LeadNumber21070,8590174592,8590174595,S_LeadName21070,40,RWS,CA,US,9
S_LeadNumber21071,8590174592,8590174595,S_LeadName21071,36,RWS,CA,US,85
S_LeadNumber21072,8590174592,8590174595,S_LeadName21072,21,RWS,CA,US,97
S_LeadNumber21073,8590174592,8590174595,S_LeadName21073,93,RWS,CA,US,97
S_LeadNumber21074,8590174592,8590174595,S_LeadName21074,39,RWS,CA,US,6
S_LeadNumber21075,8590174592,8590174595,S_LeadName21075,29,RWS,CA,US,88
S_LeadNumber21076,8590174592,8590174595,S_LeadName21076,26,RWS,CA,US,70
S_LeadNumber21077,8590174592,8590174595,S_LeadName21077,38,RWS,CA,US,75
S_LeadNumber21078,8590174592,8590174595,S_LeadName21078,24,RWS,CA,US,54
S_LeadNumber21079,8590174592,8590174595,S_LeadName21079,55,RWS,CA,US,78
S_LeadNumber21080,8590174592,8590174595,S_LeadName21080,23,RWS,CA,US,58
S_LeadNumber21081,8590174592,8590174595,S_LeadName21081,6,RWS,CA,US,54
S_LeadNumber21082,8590174592,8590174595,S_LeadName21082,18,RWS,CA,US,92
S_LeadNumber21083,8590174592,8590174595,S_LeadName21083,85,RWS,CA,US,97
S_LeadNumber21084,8590174592,8590174595,S_LeadName21084,49,RWS,CA,US,35
S_LeadNumber21085,8590174592,8590174595,S_LeadName21085,90,RWS,CA,US,4
S_LeadNumber21086,8590174592,8590174595,S_LeadName21086,93,RWS,CA,US,70
S_LeadNumber21087,8590174592,8590174595,S_LeadName21087,51,RWS,CA,US,5
S_LeadNumber21088,8590174592,8590174595,S_LeadName21088,55,RWS,CA,US,25
S_LeadNumber21089,8590174592,8590174595,S_LeadName21089,32,RWS,CA,US,79
S_LeadNumber21090,8590174592,8590174595,S_LeadName21090,58,RWS,CA,US,92
S_LeadNumber21091,8590174592,8590174595,S_LeadName21091,44,RWS,CA,US,44
S_LeadNumber21092,8590174592,8590174595,S_LeadName21092,30,RWS,CA,US,21
S_LeadNumber21093,8590174592,8590174595,S_LeadName21093,78,RWS,CA,US,45
S_LeadNumber21094,8590174592,8590174595,S_LeadName21094,9,RWS,CA,US,55
S_LeadNumber21095,8590174592,8590174595,S_LeadName21095,50,RWS,CA,US,28
S_LeadNumber21096,8590174592,8590174595,S_LeadName21096,56,RWS,CA,US,28
S_LeadNumber21097,8590174592,8590174595,S_LeadName21097,31,RWS,CA,US,97
S_LeadNumber21098,8590174592,8590174595,S_LeadName21098,90,RWS,CA,US,20
S_LeadNumber21099,8590174592,8590174595,S_LeadName21099,82,RWS,CA,US,30
S_LeadNumber21100,8590174592,8590174595,S_LeadName21100,41,RWS,CA,US,48
S_LeadNumber21101,8590174592,8590174595,S_LeadName21101,56,RWS,CA,US,2
S_LeadNumber21102,8590174592,8590174595,S_LeadName21102,23,RWS,CA,US,68
S_LeadNumber21103,8590174592,8590174595,S_LeadName21103,67,RWS,CA,US,49
S_LeadNumber21104,8590174592,8590174595,S_LeadName21104,8,RWS,CA,US,52
S_LeadNumber21105,8590174592,8590174595,S_LeadName21105,75,RWS,CA,US,52
S_LeadNumber21106,8590174592,8590174595,S_LeadName21106,60,RWS,CA,US,73
S_LeadNumber21107,8590174592,8590174595,S_LeadName21107,3,RWS,CA,US,24
S_LeadNumber21108,8590174592,8590174595,S_LeadName21108,43,RWS,CA,US,18
S_LeadNumber21109,8590174592,8590174595,S_LeadName21109,99,RWS,CA,US,93
S_LeadNumber21110,8590174592,8590174595,S_LeadName21110,98,RWS,CA,US,6
S_LeadNumber21111,8590174592,8590174595,S_LeadName21111,83,RWS,CA,US,16
S_LeadNumber21112,8590174592,8590174595,S_LeadName21112,75,RWS,CA,US,31
S_LeadNumber21113,8590174592,8590174595,S_LeadName21113,24,RWS,CA,US,16
S_LeadNumber21114,8590174592,8590174595,S_LeadName21114,76,RWS,CA,US,3
S_LeadNumber21115,8590174592,8590174595,S_LeadName21115,56,RWS,CA,US,22
S_LeadNumber21116,8590174592,8590174595,S_LeadName21116,86,RWS,CA,US,32
S_LeadNumber21117,8590174592,8590174595,S_LeadName21117,90,RWS,CA,US,50
S_LeadNumber21118,8590174592,8590174595,S_LeadName21118,51,RWS,CA,US,61
S_LeadNumber21119,8590174592,8590174595,S_LeadName21119,67,RWS,CA,US,98
S_LeadNumber21120,8590174592,8590174595,S_LeadName21120,76,RWS,CA,US,2
S_LeadNumber21121,8590174592,8590174595,S_LeadName21121,61,RWS,CA,US,51
S_LeadNumber21122,8590174592,8590174595,S_LeadName21122,70,RWS,CA,US,15
S_LeadNumber21123,8590174592,8590174595,S_LeadName21123,81,RWS,CA,US,7
S_LeadNumber21124,8590174592,8590174595,S_LeadName21124,15,RWS,CA,US,93
S_LeadNumber21125,8590174592,8590174595,S_LeadName21125,95,RWS,CA,US,39
S_LeadNumber21126,8590174592,8590174595,S_LeadName21126,65,RWS,CA,US,26
S_LeadNumber21127,8590174592,8590174595,S_LeadName21127,31,RWS,CA,US,25
S_LeadNumber21128,8590174592,8590174595,S_LeadName21128,18,RWS,CA,US,95
S_LeadNumber21129,8590174592,8590174595,S_LeadName21129,6,RWS,CA,US,11
S_LeadNumber21130,8590174592,8590174595,S_LeadName21130,76,RWS,CA,US,16
S_LeadNumber21131,8590174592,8590174595,S_LeadName21131,19,RWS,CA,US,40
S_LeadNumber21132,8590174592,8590174595,S_LeadName21132,70,RWS,CA,US,92
S_LeadNumber21133,8590174592,8590174595,S_LeadName21133,52,RWS,CA,US,54
S_LeadNumber21134,8590174592,8590174595,S_LeadName21134,35,RWS,CA,US,45
S_LeadNumber21135,8590174592,8590174595,S_LeadName21135,89,RWS,CA,US,48
S_LeadNumber21136,8590174592,8590174595,S_LeadName21136,64,RWS,CA,US,61
S_LeadNumber21137,8590174592,8590174595,S_LeadName21137,2,RWS,CA,US,92
S_LeadNumber21138,8590174592,8590174595,S_LeadName21138,94,RWS,CA,US,52
S_LeadNumber21139,8590174592,8590174595,S_LeadName21139,40,RWS,CA,US,10
S_LeadNumber21140,8590174592,8590174595,S_LeadName21140,28,RWS,CA,US,92
S_LeadNumber21141,8590174592,8590174595,S_LeadName21141,83,RWS,CA,US,90
S_LeadNumber21142,8590174592,8590174595,S_LeadName21142,30,RWS,CA,US,71
S_LeadNumber21143,8590174592,8590174595,S_LeadName21143,60,RWS,CA,US,89
S_LeadNumber21144,8590174592,8590174595,S_LeadName21144,61,RWS,CA,US,35
S_LeadNumber21145,8590174592,8590174595,S_LeadName21145,57,RWS,CA,US,27
S_LeadNumber21146,8590174592,8590174595,S_LeadName21146,97,RWS,CA,US,64
S_LeadNumber21147,8590174592,8590174595,S_LeadName21147,69,RWS,CA,US,56
S_LeadNumber21148,8590174592,8590174595,S_LeadName21148,59,RWS,CA,US,9
S_LeadNumber21149,8590174592,8590174595,S_LeadName21149,91,RWS,CA,US,32
S_LeadNumber21150,8590174592,8590174595,S_LeadName21150,50,RWS,CA,US,0
S_LeadNumber21151,8590174592,8590174595,S_LeadName21151,69,RWS,CA,US,57
S_LeadNumber21152,8590174592,8590174595,S_LeadName21152,48,RWS,CA,US,6
S_LeadNumber21153,8590174592,8590174595,S_LeadName21153,84,RWS,CA,US,15
S_LeadNumber21154,8590174592,8590174595,S_LeadName21154,7,RWS,CA,US,18
S_LeadNumber21155,8590174592,8590174595,S_LeadName21155,77,RWS,CA,US,87
S_LeadNumber21156,8590174592,8590174595,S_LeadName21156,17,RWS,CA,US,23
S_LeadNumber21157,8590174592,8590174595,S_LeadName21157,49,RWS,CA,US,13
S_LeadNumber21158,8590174592,8590174595,S_LeadName21158,13,RWS,CA,US,93
S_LeadNumber21159,8590174592,8590174595,S_LeadName21159,22,RWS,CA,US,33
S_LeadNumber21160,8590174592,8590174595,S_LeadName21160,70,RWS,CA,US,70
S_LeadNumber21161,8590174592,8590174595,S_LeadName21161,1,RWS,CA,US,51
S_LeadNumber21162,8590174592,8590174595,S_LeadName21162,40,RWS,CA,US,39
S_LeadNumber21163,8590174592,8590174595,S_LeadName21163,16,RWS,CA,US,38
S_LeadNumber21164,8590174592,8590174595,S_LeadName21164,66,RWS,CA,US,61
S_LeadNumber21165,8590174592,8590174595,S_LeadName21165,27,RWS,CA,US,91
S_LeadNumber21166,8590174592,8590174595,S_LeadName21166,67,RWS,CA,US,28
S_LeadNumber21167,8590174592,8590174595,S_LeadName21167,20,RWS,CA,US,59
S_LeadNumber21168,8590174592,8590174595,S_LeadName21168,80,RWS,CA,US,78
S_LeadNumber21169,8590174592,8590174595,S_LeadName21169,31,RWS,CA,US,37
S_LeadNumber21170,8590174592,8590174595,S_LeadName21170,66,RWS,CA,US,3
S_LeadNumber21171,8590174592,8590174595,S_LeadName21171,68,RWS,CA,US,79
S_LeadNumber21172,8590174592,8590174595,S_LeadName21172,38,RWS,CA,US,78
S_LeadNumber21173,8590174592,8590174595,S_LeadName21173,63,RWS,CA,US,31
S_LeadNumber21174,8590174592,8590174595,S_LeadName21174,27,RWS,CA,US,48
S_LeadNumber21175,8590174592,8590174595,S_LeadName21175,35,RWS,CA,US,33
S_LeadNumber21176,8590174592,8590174595,S_LeadName21176,52,RWS,CA,US,81
S_LeadNumber21177,8590174592,8590174595,S_LeadName21177,34,RWS,CA,US,5
S_LeadNumber21178,8590174592,8590174595,S_LeadName21178,39,RWS,CA,US,55
S_LeadNumber21179,8590174592,8590174595,S_LeadName21179,79,RWS,CA,US,63
S_LeadNumber21180,8590174592,8590174595,S_LeadName21180,50,RWS,CA,US,78
S_LeadNumber21181,8590174592,8590174595,S_LeadName21181,44,RWS,CA,US,59
S_LeadNumber21182,8590174592,8590174595,S_LeadName21182,58,RWS,CA,US,5
S_LeadNumber21183,8590174592,8590174595,S_LeadName21183,8,RWS,CA,US,92
S_LeadNumber21184,8590174592,8590174595,S_LeadName21184,21,RWS,CA,US,94
S_LeadNumber21185,8590174592,8590174595,S_LeadName21185,4,RWS,CA,US,32
S_LeadNumber21186,8590174592,8590174595,S_LeadName21186,87,RWS,CA,US,58
S_LeadNumber21187,8590174592,8590174595,S_LeadName21187,83,RWS,CA,US,81
S_LeadNumber21188,8590174592,8590174595,S_LeadName21188,7,RWS,CA,US,91
S_LeadNumber21189,8590174592,8590174595,S_LeadName21189,89,RWS,CA,US,1
S_LeadNumber21190,8590174592,8590174595,S_LeadName21190,32,RWS,CA,US,65
S_LeadNumber21191,8590174592,8590174595,S_LeadName21191,6,RWS,CA,US,5
S_LeadNumber21192,8590174592,8590174595,S_LeadName21192,46,RWS,CA,US,33
S_LeadNumber21193,8590174592,8590174595,S_LeadName21193,49,RWS,CA,US,49
S_LeadNumber21194,8590174592,8590174595,S_LeadName21194,70,RWS,CA,US,22
S_LeadNumber21195,8590174592,8590174595,S_LeadName21195,23,RWS,CA,US,95
S_LeadNumber21196,8590174592,8590174595,S_LeadName21196,39,RWS,CA,US,20
S_LeadNumber21197,8590174592,8590174595,S_LeadName21197,81,RWS,CA,US,82
S_LeadNumber21198,8590174592,8590174595,S_LeadName21198,32,RWS,CA,US,6
S_LeadNumber21199,8590174592,8590174595,S_LeadName21199,66,RWS,CA,US,81
S_LeadNumber21200,8590174592,8590174595,S_LeadName21200,61,RWS,CA,US,59
S_LeadNumber21201,8590174592,8590174595,S_LeadName21201,84,RWS,CA,US,74
S_LeadNumber21202,8590174592,8590174595,S_LeadName21202,65,RWS,CA,US,3
S_LeadNumber21203,8590174592,8590174595,S_LeadName21203,25,RWS,CA,US,59
S_LeadNumber21204,8590174592,8590174595,S_LeadName21204,68,RWS,CA,US,23
S_LeadNumber21205,8590174592,8590174595,S_LeadName21205,48,RWS,CA,US,95
S_LeadNumber21206,8590174592,8590174595,S_LeadName21206,40,RWS,CA,US,75
S_LeadNumber21207,8590174592,8590174595,S_LeadName21207,71,RWS,CA,US,82
S_LeadNumber21208,8590174592,8590174595,S_LeadName21208,4,RWS,CA,US,54
S_LeadNumber21209,8590174592,8590174595,S_LeadName21209,34,RWS,CA,US,94
S_LeadNumber21210,8590174592,8590174595,S_LeadName21210,87,RWS,CA,US,65
S_LeadNumber21211,8590174592,8590174595,S_LeadName21211,79,RWS,CA,US,19
S_LeadNumber21212,8590174592,8590174595,S_LeadName21212,23,RWS,CA,US,44
S_LeadNumber21213,8590174592,8590174595,S_LeadName21213,56,RWS,CA,US,52
S_LeadNumber21214,8590174592,8590174595,S_LeadName21214,51,RWS,CA,US,33
S_LeadNumber21215,8590174592,8590174595,S_LeadName21215,70,RWS,CA,US,3
S_LeadNumber21216,8590174592,8590174595,S_LeadName21216,53,RWS,CA,US,90
S_LeadNumber21217,8590174592,8590174595,S_LeadName21217,19,RWS,CA,US,75
S_LeadNumber21218,8590174592,8590174595,S_LeadName21218,14,RWS,CA,US,89
S_LeadNumber21219,8590174592,8590174595,S_LeadName21219,98,RWS,CA,US,89
S_LeadNumber21220,8590174592,8590174595,S_LeadName21220,81,RWS,CA,US,60
S_LeadNumber21221,8590174592,8590174595,S_LeadName21221,38,RWS,CA,US,90
S_LeadNumber21222,8590174592,8590174595,S_LeadName21222,67,RWS,CA,US,62
S_LeadNumber21223,8590174592,8590174595,S_LeadName21223,23,RWS,CA,US,68
S_LeadNumber21224,8590174592,8590174595,S_LeadName21224,94,RWS,CA,US,38
S_LeadNumber21225,8590174592,8590174595,S_LeadName21225,39,RWS,CA,US,18
S_LeadNumber21226,8590174592,8590174595,S_LeadName21226,54,RWS,CA,US,95
S_LeadNumber21227,8590174592,8590174595,S_LeadName21227,80,RWS,CA,US,33
S_LeadNumber21228,8590174592,8590174595,S_LeadName21228,40,RWS,CA,US,13
S_LeadNumber21229,8590174592,8590174595,S_LeadName21229,81,RWS,CA,US,95
S_LeadNumber21230,8590174592,8590174595,S_LeadName21230,97,RWS,CA,US,72
S_LeadNumber21231,8590174592,8590174595,S_LeadName21231,18,RWS,CA,US,52
S_LeadNumber21232,8590174592,8590174595,S_LeadName21232,69,RWS,CA,US,12
S_LeadNumber21233,8590174592,8590174595,S_LeadName21233,6,RWS,CA,US,6
S_LeadNumber21234,8590174592,8590174595,S_LeadName21234,57,RWS,CA,US,87
S_LeadNumber21235,8590174592,8590174595,S_LeadName21235,61,RWS,CA,US,2
S_LeadNumber21236,8590174592,8590174595,S_LeadName21236,32,RWS,CA,US,13
S_LeadNumber21237,8590174592,8590174595,S_LeadName21237,5,RWS,CA,US,97
S_LeadNumber21238,8590174592,8590174595,S_LeadName21238,70,RWS,CA,US,10
S_LeadNumber21239,8590174592,8590174595,S_LeadName21239,10,RWS,CA,US,40
S_LeadNumber21240,8590174592,8590174595,S_LeadName21240,5,RWS,CA,US,8
S_LeadNumber21241,8590174592,8590174595,S_LeadName21241,28,RWS,CA,US,87
S_LeadNumber21242,8590174592,8590174595,S_LeadName21242,75,RWS,CA,US,24
S_LeadNumber21243,8590174592,8590174595,S_LeadName21243,56,RWS,CA,US,98
S_LeadNumber21244,8590174592,8590174595,S_LeadName21244,1,RWS,CA,US,22
S_LeadNumber21245,8590174592,8590174595,S_LeadName21245,95,RWS,CA,US,15
S_LeadNumber21246,8590174592,8590174595,S_LeadName21246,72,RWS,CA,US,81
S_LeadNumber21247,8590174592,8590174595,S_LeadName21247,7,RWS,CA,US,8
S_LeadNumber21248,8590174592,8590174595,S_LeadName21248,23,RWS,CA,US,85
S_LeadNumber21249,8590174592,8590174595,S_LeadName21249,80,RWS,CA,US,84
S_LeadNumber21250,8590174592,8590174595,S_LeadName21250,84,RWS,CA,US,6
S_LeadNumber21251,8590174592,8590174595,S_LeadName21251,9,RWS,CA,US,78
S_LeadNumber21252,8590174592,8590174595,S_LeadName21252,32,RWS,CA,US,72
S_LeadNumber21253,8590174592,8590174595,S_LeadName21253,16,RWS,CA,US,68
S_LeadNumber21254,8590174592,8590174595,S_LeadName21254,68,RWS,CA,US,57
S_LeadNumber21255,8590174592,8590174595,S_LeadName21255,61,RWS,CA,US,53
S_LeadNumber21256,8590174592,8590174595,S_LeadName21256,8,RWS,CA,US,44
S_LeadNumber21257,8590174592,8590174595,S_LeadName21257,72,RWS,CA,US,18
S_LeadNumber21258,8590174592,8590174595,S_LeadName21258,38,RWS,CA,US,72
S_LeadNumber21259,8590174592,8590174595,S_LeadName21259,63,RWS,CA,US,82
S_LeadNumber21260,8590174592,8590174595,S_LeadName21260,89,RWS,CA,US,29
S_LeadNumber21261,8590174592,8590174595,S_LeadName21261,55,RWS,CA,US,62
S_LeadNumber21262,8590174592,8590174595,S_LeadName21262,20,RWS,CA,US,42
S_LeadNumber21263,8590174592,8590174595,S_LeadName21263,35,RWS,CA,US,3
S_LeadNumber21264,8590174592,8590174595,S_LeadName21264,65,RWS,CA,US,61
S_LeadNumber21265,8590174592,8590174595,S_LeadName21265,19,RWS,CA,US,37
S_LeadNumber21266,8590174592,8590174595,S_LeadName21266,14,RWS,CA,US,22
S_LeadNumber21267,8590174592,8590174595,S_LeadName21267,38,RWS,CA,US,8
S_LeadNumber21268,8590174592,8590174595,S_LeadName21268,39,RWS,CA,US,85
S_LeadNumber21269,8590174592,8590174595,S_LeadName21269,44,RWS,CA,US,22
S_LeadNumber21270,8590174592,8590174595,S_LeadName21270,37,RWS,CA,US,60
S_LeadNumber21271,8590174592,8590174595,S_LeadName21271,54,RWS,CA,US,13
S_LeadNumber21272,8590174592,8590174595,S_LeadName21272,45,RWS,CA,US,79
S_LeadNumber21273,8590174592,8590174595,S_LeadName21273,5,RWS,CA,US,79
S_LeadNumber21274,8590174592,8590174595,S_LeadName21274,98,RWS,CA,US,71
S_LeadNumber21275,8590174592,8590174595,S_LeadName21275,52,RWS,CA,US,90
S_LeadNumber21276,8590174592,8590174595,S_LeadName21276,1,RWS,CA,US,62
S_LeadNumber21277,8590174592,8590174595,S_LeadName21277,81,RWS,CA,US,63
S_LeadNumber21278,8590174592,8590174595,S_LeadName21278,16,RWS,CA,US,11
S_LeadNumber21279,8590174592,8590174595,S_LeadName21279,13,RWS,CA,US,77
S_LeadNumber21280,8590174592,8590174595,S_LeadName21280,31,RWS,CA,US,18
S_LeadNumber21281,8590174592,8590174595,S_LeadName21281,75,RWS,CA,US,27
S_LeadNumber21282,8590174592,8590174595,S_LeadName21282,8,RWS,CA,US,17
S_LeadNumber21283,8590174592,8590174595,S_LeadName21283,16,RWS,CA,US,8
S_LeadNumber21284,8590174592,8590174595,S_LeadName21284,13,RWS,CA,US,51
S_LeadNumber21285,8590174592,8590174595,S_LeadName21285,71,RWS,CA,US,61
S_LeadNumber21286,8590174592,8590174595,S_LeadName21286,43,RWS,CA,US,81
S_LeadNumber21287,8590174592,8590174595,S_LeadName21287,82,RWS,CA,US,12
S_LeadNumber21288,8590174592,8590174595,S_LeadName21288,1,RWS,CA,US,9
S_LeadNumber21289,8590174592,8590174595,S_LeadName21289,26,RWS,CA,US,94
S_LeadNumber21290,8590174592,8590174595,S_LeadName21290,36,RWS,CA,US,2
S_LeadNumber21291,8590174592,8590174595,S_LeadName21291,48,RWS,CA,US,82
S_LeadNumber21292,8590174592,8590174595,S_LeadName21292,83,RWS,CA,US,91
S_LeadNumber21293,8590174592,8590174595,S_LeadName21293,60,RWS,CA,US,47
S_LeadNumber21294,8590174592,8590174595,S_LeadName21294,79,RWS,CA,US,12
S_LeadNumber21295,8590174592,8590174595,S_LeadName21295,0,RWS,CA,US,78
S_LeadNumber21296,8590174592,8590174595,S_LeadName21296,6,RWS,CA,US,31
S_LeadNumber21297,8590174592,8590174595,S_LeadName21297,12,RWS,CA,US,67
S_LeadNumber21298,8590174592,8590174595,S_LeadName21298,5,RWS,CA,US,91
S_LeadNumber21299,8590174592,8590174595,S_LeadName21299,40,RWS,CA,US,29
S_LeadNumber21300,8590174592,8590174595,S_LeadName21300,97,RWS,CA,US,5
S_LeadNumber21301,8590174592,8590174595,S_LeadName21301,48,RWS,CA,US,74
