leadNumber,customerId,primaryContactId,leadName,DealSize,city,state,Country,BudgetAmount
S_LeadNumber20281,300100188392205,300100176735708,S_LeadName20281,66,RWS,CA,USA,59
S_LeadNumber20282,300100188392205,300100176735708,S_LeadName20282,19,RWS,CA,USA,44
S_LeadNumber20283,300100188392205,300100176735708,S_LeadName20283,48,RWS,CA,USA,11
S_LeadNumber20284,300100188392205,300100176735708,S_LeadName20284,23,RWS,CA,USA,13
S_LeadNumber20285,300100188392205,300100176735708,S_LeadName20285,70,RWS,CA,USA,51
S_LeadNumber20286,300100188392205,300100176735708,S_LeadName20286,40,RWS,CA,USA,82
S_LeadNumber20287,300100188392205,300100176735708,S_LeadName20287,51,RWS,CA,USA,92
S_LeadNumber20288,300100188392205,300100176735708,S_LeadName20288,60,RWS,CA,USA,37
S_LeadNumber20289,300100188392205,300100176735708,S_LeadName20289,39,RWS,CA,USA,65
S_LeadNumber20290,300100188392205,300100176735708,S_LeadName20290,13,RWS,CA,USA,74
S_LeadNumber20291,300100188392205,300100176735708,S_LeadName20291,19,RWS,CA,USA,36
S_LeadNumber20292,300100188392205,300100176735708,S_LeadName20292,82,RWS,CA,USA,25
S_LeadNumber20293,300100188392205,300100176735708,S_LeadName20293,6,RWS,CA,USA,94
S_LeadNumber20294,300100188392205,300100176735708,S_LeadName20294,93,RWS,CA,USA,20
S_LeadNumber20295,300100188392205,300100176735708,S_LeadName20295,9,RWS,CA,USA,84
S_LeadNumber20296,300100188392205,300100176735708,S_LeadName20296,63,RWS,CA,USA,63
S_LeadNumber20297,300100188392205,300100176735708,S_LeadName20297,35,RWS,CA,USA,56
S_LeadNumber20298,300100188392205,300100176735708,S_LeadName20298,79,RWS,CA,USA,69
S_LeadNumber20299,300100188392205,300100176735708,S_LeadName20299,14,RWS,CA,USA,13
S_LeadNumber20300,300100188392205,300100176735708,S_LeadName20300,67,RWS,CA,USA,39
S_LeadNumber20301,300100188392205,300100176735708,S_LeadName20301,63,RWS,CA,USA,24
S_LeadNumber20302,300100188392205,300100176735708,S_LeadName20302,6,RWS,CA,USA,77
S_LeadNumber20303,300100188392205,300100176735708,S_LeadName20303,87,RWS,CA,USA,98
S_LeadNumber20304,300100188392205,300100176735708,S_LeadName20304,100,RWS,CA,USA,11
S_LeadNumber20305,300100188392205,300100176735708,S_LeadName20305,42,RWS,CA,USA,38
S_LeadNumber20306,300100188392205,300100176735708,S_LeadName20306,98,RWS,CA,USA,99
S_LeadNumber20307,300100188392205,300100176735708,S_LeadName20307,10,RWS,CA,USA,93
S_LeadNumber20308,300100188392205,300100176735708,S_LeadName20308,99,RWS,CA,USA,100
S_LeadNumber20309,300100188392205,300100176735708,S_LeadName20309,4,RWS,CA,USA,3
S_LeadNumber20310,300100188392205,300100176735708,S_LeadName20310,10,RWS,CA,USA,83
S_LeadNumber20311,300100188392205,300100176735708,S_LeadName20311,64,RWS,CA,USA,57
S_LeadNumber20312,300100188392205,300100176735708,S_LeadName20312,59,RWS,CA,USA,30
S_LeadNumber20313,300100188392205,300100176735708,S_LeadName20313,74,RWS,CA,USA,75
S_LeadNumber20314,300100188392205,300100176735708,S_LeadName20314,55,RWS,CA,USA,69
S_LeadNumber20315,300100188392205,300100176735708,S_LeadName20315,9,RWS,CA,USA,71
S_LeadNumber20316,300100188392205,300100176735708,S_LeadName20316,24,RWS,CA,USA,47
S_LeadNumber20317,300100188392205,300100176735708,S_LeadName20317,85,RWS,CA,USA,78
S_LeadNumber20318,300100188392205,300100176735708,S_LeadName20318,81,RWS,CA,USA,69
S_LeadNumber20319,300100188392205,300100176735708,S_LeadName20319,71,RWS,CA,USA,4
S_LeadNumber20320,300100188392205,300100176735708,S_LeadName20320,85,RWS,CA,USA,89
S_LeadNumber20321,300100188392205,300100176735708,S_LeadName20321,37,RWS,CA,USA,71
S_LeadNumber20322,300100188392205,300100176735708,S_LeadName20322,91,RWS,CA,USA,87
S_LeadNumber20323,300100188392205,300100176735708,S_LeadName20323,61,RWS,CA,USA,67
S_LeadNumber20324,300100188392205,300100176735708,S_LeadName20324,27,RWS,CA,USA,40
S_LeadNumber20325,300100188392205,300100176735708,S_LeadName20325,21,RWS,CA,USA,28
S_LeadNumber20326,300100188392205,300100176735708,S_LeadName20326,52,RWS,CA,USA,83
S_LeadNumber20327,300100188392205,300100176735708,S_LeadName20327,22,RWS,CA,USA,61
S_LeadNumber20328,300100188392205,300100176735708,S_LeadName20328,88,RWS,CA,USA,8
S_LeadNumber20329,300100188392205,300100176735708,S_LeadName20329,100,RWS,CA,USA,40
S_LeadNumber20330,300100188392205,300100176735708,S_LeadName20330,76,RWS,CA,USA,21
S_LeadNumber20331,300100188392205,300100176735708,S_LeadName20331,17,RWS,CA,USA,77
S_LeadNumber20332,300100188392205,300100176735708,S_LeadName20332,37,RWS,CA,USA,68
S_LeadNumber20333,300100188392205,300100176735708,S_LeadName20333,1,RWS,CA,USA,75
S_LeadNumber20334,300100188392205,300100176735708,S_LeadName20334,13,RWS,CA,USA,99
S_LeadNumber20335,300100188392205,300100176735708,S_LeadName20335,84,RWS,CA,USA,65
S_LeadNumber20336,300100188392205,300100176735708,S_LeadName20336,85,RWS,CA,USA,18
S_LeadNumber20337,300100188392205,300100176735708,S_LeadName20337,10,RWS,CA,USA,9
S_LeadNumber20338,300100188392205,300100176735708,S_LeadName20338,71,RWS,CA,USA,83
S_LeadNumber20339,300100188392205,300100176735708,S_LeadName20339,48,RWS,CA,USA,97
S_LeadNumber20340,300100188392205,300100176735708,S_LeadName20340,98,RWS,CA,USA,72
S_LeadNumber20341,300100188392205,300100176735708,S_LeadName20341,57,RWS,CA,USA,2
S_LeadNumber20342,300100188392205,300100176735708,S_LeadName20342,14,RWS,CA,USA,66
S_LeadNumber20343,300100188392205,300100176735708,S_LeadName20343,89,RWS,CA,USA,40
S_LeadNumber20344,300100188392205,300100176735708,S_LeadName20344,23,RWS,CA,USA,92
S_LeadNumber20345,300100188392205,300100176735708,S_LeadName20345,33,RWS,CA,USA,88
S_LeadNumber20346,300100188392205,300100176735708,S_LeadName20346,0,RWS,CA,USA,48
S_LeadNumber20347,300100188392205,300100176735708,S_LeadName20347,54,RWS,CA,USA,33
S_LeadNumber20348,300100188392205,300100176735708,S_LeadName20348,31,RWS,CA,USA,14
S_LeadNumber20349,300100188392205,300100176735708,S_LeadName20349,40,RWS,CA,USA,45
S_LeadNumber20350,300100188392205,300100176735708,S_LeadName20350,83,RWS,CA,USA,33
S_LeadNumber20351,300100188392205,300100176735708,S_LeadName20351,44,RWS,CA,USA,17
S_LeadNumber20352,300100188392205,300100176735708,S_LeadName20352,85,RWS,CA,USA,92
S_LeadNumber20353,300100188392205,300100176735708,S_LeadName20353,67,RWS,CA,USA,72
S_LeadNumber20354,300100188392205,300100176735708,S_LeadName20354,42,RWS,CA,USA,34
S_LeadNumber20355,300100188392205,300100176735708,S_LeadName20355,45,RWS,CA,USA,82
S_LeadNumber20356,300100188392205,300100176735708,S_LeadName20356,99,RWS,CA,USA,48
S_LeadNumber20357,300100188392205,300100176735708,S_LeadName20357,50,RWS,CA,USA,63
S_LeadNumber20358,300100188392205,300100176735708,S_LeadName20358,41,RWS,CA,USA,67
S_LeadNumber20359,300100188392205,300100176735708,S_LeadName20359,1,RWS,CA,USA,100
S_LeadNumber20360,300100188392205,300100176735708,S_LeadName20360,53,RWS,CA,USA,30
S_LeadNumber20361,300100188392205,300100176735708,S_LeadName20361,99,RWS,CA,USA,70
S_LeadNumber20362,300100188392205,300100176735708,S_LeadName20362,57,RWS,CA,USA,70
S_LeadNumber20363,300100188392205,300100176735708,S_LeadName20363,71,RWS,CA,USA,84
S_LeadNumber20364,300100188392205,300100176735708,S_LeadName20364,78,RWS,CA,USA,93
S_LeadNumber20365,300100188392205,300100176735708,S_LeadName20365,97,RWS,CA,USA,48
S_LeadNumber20366,300100188392205,300100176735708,S_LeadName20366,90,RWS,CA,USA,27
S_LeadNumber20367,300100188392205,300100176735708,S_LeadName20367,13,RWS,CA,USA,11
S_LeadNumber20368,300100188392205,300100176735708,S_LeadName20368,29,RWS,CA,USA,87
S_LeadNumber20369,300100188392205,300100176735708,S_LeadName20369,91,RWS,CA,USA,11
S_LeadNumber20370,300100188392205,300100176735708,S_LeadName20370,17,RWS,CA,USA,8
S_LeadNumber20371,300100188392205,300100176735708,S_LeadName20371,21,RWS,CA,USA,37
S_LeadNumber20372,300100188392205,300100176735708,S_LeadName20372,82,RWS,CA,USA,77
S_LeadNumber20373,300100188392205,300100176735708,S_LeadName20373,100,RWS,CA,USA,24
S_LeadNumber20374,300100188392205,300100176735708,S_LeadName20374,92,RWS,CA,USA,93
S_LeadNumber20375,300100188392205,300100176735708,S_LeadName20375,40,RWS,CA,USA,83
S_LeadNumber20376,300100188392205,300100176735708,S_LeadName20376,35,RWS,CA,USA,86
S_LeadNumber20377,300100188392205,300100176735708,S_LeadName20377,22,RWS,CA,USA,30
S_LeadNumber20378,300100188392205,300100176735708,S_LeadName20378,83,RWS,CA,USA,95
S_LeadNumber20379,300100188392205,300100176735708,S_LeadName20379,97,RWS,CA,USA,30
S_LeadNumber20380,300100188392205,300100176735708,S_LeadName20380,60,RWS,CA,USA,79
S_LeadNumber20381,300100188392205,300100176735708,S_LeadName20381,91,RWS,CA,USA,86
S_LeadNumber20382,300100188392205,300100176735708,S_LeadName20382,96,RWS,CA,USA,63
S_LeadNumber20383,300100188392205,300100176735708,S_LeadName20383,46,RWS,CA,USA,71
S_LeadNumber20384,300100188392205,300100176735708,S_LeadName20384,26,RWS,CA,USA,44
S_LeadNumber20385,300100188392205,300100176735708,S_LeadName20385,68,RWS,CA,USA,71
S_LeadNumber20386,300100188392205,300100176735708,S_LeadName20386,98,RWS,CA,USA,66
S_LeadNumber20387,300100188392205,300100176735708,S_LeadName20387,100,RWS,CA,USA,47
S_LeadNumber20388,300100188392205,300100176735708,S_LeadName20388,98,RWS,CA,USA,53
S_LeadNumber20389,300100188392205,300100176735708,S_LeadName20389,39,RWS,CA,USA,55
S_LeadNumber20390,300100188392205,300100176735708,S_LeadName20390,76,RWS,CA,USA,26
S_LeadNumber20391,300100188392205,300100176735708,S_LeadName20391,77,RWS,CA,USA,96
S_LeadNumber20392,300100188392205,300100176735708,S_LeadName20392,13,RWS,CA,USA,41
S_LeadNumber20393,300100188392205,300100176735708,S_LeadName20393,20,RWS,CA,USA,57
S_LeadNumber20394,300100188392205,300100176735708,S_LeadName20394,95,RWS,CA,USA,76
S_LeadNumber20395,300100188392205,300100176735708,S_LeadName20395,50,RWS,CA,USA,82
S_LeadNumber20396,300100188392205,300100176735708,S_LeadName20396,65,RWS,CA,USA,82
S_LeadNumber20397,300100188392205,300100176735708,S_LeadName20397,94,RWS,CA,USA,11
S_LeadNumber20398,300100188392205,300100176735708,S_LeadName20398,25,RWS,CA,USA,100
S_LeadNumber20399,300100188392205,300100176735708,S_LeadName20399,67,RWS,CA,USA,55
S_LeadNumber20400,300100188392205,300100176735708,S_LeadName20400,49,RWS,CA,USA,62
S_LeadNumber20401,300100188392205,300100176735708,S_LeadName20401,34,RWS,CA,USA,84
S_LeadNumber20402,300100188392205,300100176735708,S_LeadName20402,83,RWS,CA,USA,22
S_LeadNumber20403,300100188392205,300100176735708,S_LeadName20403,5,RWS,CA,USA,74
S_LeadNumber20404,300100188392205,300100176735708,S_LeadName20404,8,RWS,CA,USA,3
S_LeadNumber20405,300100188392205,300100176735708,S_LeadName20405,40,RWS,CA,USA,29
S_LeadNumber20406,300100188392205,300100176735708,S_LeadName20406,6,RWS,CA,USA,8
S_LeadNumber20407,300100188392205,300100176735708,S_LeadName20407,28,RWS,CA,USA,5
S_LeadNumber20408,300100188392205,300100176735708,S_LeadName20408,38,RWS,CA,USA,78
S_LeadNumber20409,300100188392205,300100176735708,S_LeadName20409,48,RWS,CA,USA,75
S_LeadNumber20410,300100188392205,300100176735708,S_LeadName20410,81,RWS,CA,USA,61
S_LeadNumber20411,300100188392205,300100176735708,S_LeadName20411,43,RWS,CA,USA,12
S_LeadNumber20412,300100188392205,300100176735708,S_LeadName20412,39,RWS,CA,USA,3
S_LeadNumber20413,300100188392205,300100176735708,S_LeadName20413,20,RWS,CA,USA,17
S_LeadNumber20414,300100188392205,300100176735708,S_LeadName20414,43,RWS,CA,USA,98
S_LeadNumber20415,300100188392205,300100176735708,S_LeadName20415,88,RWS,CA,USA,9
S_LeadNumber20416,300100188392205,300100176735708,S_LeadName20416,2,RWS,CA,USA,91
S_LeadNumber20417,300100188392205,300100176735708,S_LeadName20417,59,RWS,CA,USA,16
S_LeadNumber20418,300100188392205,300100176735708,S_LeadName20418,46,RWS,CA,USA,52
S_LeadNumber20419,300100188392205,300100176735708,S_LeadName20419,34,RWS,CA,USA,77
S_LeadNumber20420,300100188392205,300100176735708,S_LeadName20420,76,RWS,CA,USA,48
S_LeadNumber20421,300100188392205,300100176735708,S_LeadName20421,66,RWS,CA,USA,9
S_LeadNumber20422,300100188392205,300100176735708,S_LeadName20422,46,RWS,CA,USA,76
S_LeadNumber20423,300100188392205,300100176735708,S_LeadName20423,2,RWS,CA,USA,62
S_LeadNumber20424,300100188392205,300100176735708,S_LeadName20424,83,RWS,CA,USA,3
S_LeadNumber20425,300100188392205,300100176735708,S_LeadName20425,10,RWS,CA,USA,86
S_LeadNumber20426,300100188392205,300100176735708,S_LeadName20426,85,RWS,CA,USA,65
S_LeadNumber20427,300100188392205,300100176735708,S_LeadName20427,13,RWS,CA,USA,16
S_LeadNumber20428,300100188392205,300100176735708,S_LeadName20428,34,RWS,CA,USA,20
S_LeadNumber20429,300100188392205,300100176735708,S_LeadName20429,64,RWS,CA,USA,47
S_LeadNumber20430,300100188392205,300100176735708,S_LeadName20430,98,RWS,CA,USA,90
S_LeadNumber20431,300100188392205,300100176735708,S_LeadName20431,29,RWS,CA,USA,4
S_LeadNumber20432,300100188392205,300100176735708,S_LeadName20432,83,RWS,CA,USA,24
S_LeadNumber20433,300100188392205,300100176735708,S_LeadName20433,54,RWS,CA,USA,23
S_LeadNumber20434,300100188392205,300100176735708,S_LeadName20434,52,RWS,CA,USA,44
S_LeadNumber20435,300100188392205,300100176735708,S_LeadName20435,31,RWS,CA,USA,34
S_LeadNumber20436,300100188392205,300100176735708,S_LeadName20436,99,RWS,CA,USA,18
S_LeadNumber20437,300100188392205,300100176735708,S_LeadName20437,98,RWS,CA,USA,88
S_LeadNumber20438,300100188392205,300100176735708,S_LeadName20438,89,RWS,CA,USA,68
S_LeadNumber20439,300100188392205,300100176735708,S_LeadName20439,4,RWS,CA,USA,0
S_LeadNumber20440,300100188392205,300100176735708,S_LeadName20440,69,RWS,CA,USA,60
S_LeadNumber20441,300100188392205,300100176735708,S_LeadName20441,8,RWS,CA,USA,43
S_LeadNumber20442,300100188392205,300100176735708,S_LeadName20442,28,RWS,CA,USA,7
S_LeadNumber20443,300100188392205,300100176735708,S_LeadName20443,93,RWS,CA,USA,21
S_LeadNumber20444,300100188392205,300100176735708,S_LeadName20444,17,RWS,CA,USA,71
S_LeadNumber20445,300100188392205,300100176735708,S_LeadName20445,94,RWS,CA,USA,39
S_LeadNumber20446,300100188392205,300100176735708,S_LeadName20446,18,RWS,CA,USA,15
S_LeadNumber20447,300100188392205,300100176735708,S_LeadName20447,72,RWS,CA,USA,21
S_LeadNumber20448,300100188392205,300100176735708,S_LeadName20448,28,RWS,CA,USA,92
S_LeadNumber20449,300100188392205,300100176735708,S_LeadName20449,89,RWS,CA,USA,81
S_LeadNumber20450,300100188392205,300100176735708,S_LeadName20450,88,RWS,CA,USA,79
S_LeadNumber20451,300100188392205,300100176735708,S_LeadName20451,77,RWS,CA,USA,39
S_LeadNumber20452,300100188392205,300100176735708,S_LeadName20452,79,RWS,CA,USA,49
S_LeadNumber20453,300100188392205,300100176735708,S_LeadName20453,36,RWS,CA,USA,45
S_LeadNumber20454,300100188392205,300100176735708,S_LeadName20454,47,RWS,CA,USA,76
S_LeadNumber20455,300100188392205,300100176735708,S_LeadName20455,92,RWS,CA,USA,25
S_LeadNumber20456,300100188392205,300100176735708,S_LeadName20456,8,RWS,CA,USA,80
S_LeadNumber20457,300100188392205,300100176735708,S_LeadName20457,45,RWS,CA,USA,19
S_LeadNumber20458,300100188392205,300100176735708,S_LeadName20458,54,RWS,CA,USA,9
S_LeadNumber20459,300100188392205,300100176735708,S_LeadName20459,5,RWS,CA,USA,75
S_LeadNumber20460,300100188392205,300100176735708,S_LeadName20460,50,RWS,CA,USA,92
S_LeadNumber20461,300100188392205,300100176735708,S_LeadName20461,37,RWS,CA,USA,91
S_LeadNumber20462,300100188392205,300100176735708,S_LeadName20462,78,RWS,CA,USA,42
S_LeadNumber20463,300100188392205,300100176735708,S_LeadName20463,8,RWS,CA,USA,86
S_LeadNumber20464,300100188392205,300100176735708,S_LeadName20464,57,RWS,CA,USA,84
S_LeadNumber20465,300100188392205,300100176735708,S_LeadName20465,70,RWS,CA,USA,69
S_LeadNumber20466,300100188392205,300100176735708,S_LeadName20466,64,RWS,CA,USA,46
S_LeadNumber20467,300100188392205,300100176735708,S_LeadName20467,53,RWS,CA,USA,99
S_LeadNumber20468,300100188392205,300100176735708,S_LeadName20468,77,RWS,CA,USA,56
S_LeadNumber20469,300100188392205,300100176735708,S_LeadName20469,61,RWS,CA,USA,22
S_LeadNumber20470,300100188392205,300100176735708,S_LeadName20470,84,RWS,CA,USA,90
S_LeadNumber20471,300100188392205,300100176735708,S_LeadName20471,56,RWS,CA,USA,1
S_LeadNumber20472,300100188392205,300100176735708,S_LeadName20472,37,RWS,CA,USA,15
S_LeadNumber20473,300100188392205,300100176735708,S_LeadName20473,22,RWS,CA,USA,9
S_LeadNumber20474,300100188392205,300100176735708,S_LeadName20474,96,RWS,CA,USA,66
S_LeadNumber20475,300100188392205,300100176735708,S_LeadName20475,43,RWS,CA,USA,41
S_LeadNumber20476,300100188392205,300100176735708,S_LeadName20476,80,RWS,CA,USA,31
S_LeadNumber20477,300100188392205,300100176735708,S_LeadName20477,19,RWS,CA,USA,29
S_LeadNumber20478,300100188392205,300100176735708,S_LeadName20478,56,RWS,CA,USA,62
S_LeadNumber20479,300100188392205,300100176735708,S_LeadName20479,22,RWS,CA,USA,66
S_LeadNumber20480,300100188392205,300100176735708,S_LeadName20480,94,RWS,CA,USA,27
S_LeadNumber20481,300100188392205,300100176735708,S_LeadName20481,27,RWS,CA,USA,25
S_LeadNumber20482,300100188392205,300100176735708,S_LeadName20482,71,RWS,CA,USA,88
S_LeadNumber20483,300100188392205,300100176735708,S_LeadName20483,98,RWS,CA,USA,26
S_LeadNumber20484,300100188392205,300100176735708,S_LeadName20484,13,RWS,CA,USA,46
S_LeadNumber20485,300100188392205,300100176735708,S_LeadName20485,68,RWS,CA,USA,80
S_LeadNumber20486,300100188392205,300100176735708,S_LeadName20486,96,RWS,CA,USA,76
S_LeadNumber20487,300100188392205,300100176735708,S_LeadName20487,46,RWS,CA,USA,48
S_LeadNumber20488,300100188392205,300100176735708,S_LeadName20488,95,RWS,CA,USA,41
S_LeadNumber20489,300100188392205,300100176735708,S_LeadName20489,75,RWS,CA,USA,77
S_LeadNumber20490,300100188392205,300100176735708,S_LeadName20490,54,RWS,CA,USA,5
S_LeadNumber20491,300100188392205,300100176735708,S_LeadName20491,23,RWS,CA,USA,80
S_LeadNumber20492,300100188392205,300100176735708,S_LeadName20492,48,RWS,CA,USA,87
S_LeadNumber20493,300100188392205,300100176735708,S_LeadName20493,24,RWS,CA,USA,95
S_LeadNumber20494,300100188392205,300100176735708,S_LeadName20494,6,RWS,CA,USA,98
S_LeadNumber20495,300100188392205,300100176735708,S_LeadName20495,21,RWS,CA,USA,91
S_LeadNumber20496,300100188392205,300100176735708,S_LeadName20496,22,RWS,CA,USA,21
S_LeadNumber20497,300100188392205,300100176735708,S_LeadName20497,13,RWS,CA,USA,38
S_LeadNumber20498,300100188392205,300100176735708,S_LeadName20498,83,RWS,CA,USA,18
S_LeadNumber20499,300100188392205,300100176735708,S_LeadName20499,24,RWS,CA,USA,50
S_LeadNumber20500,300100188392205,300100176735708,S_LeadName20500,30,RWS,CA,USA,14
S_LeadNumber20501,300100188392205,300100176735708,S_LeadName20501,78,RWS,CA,USA,70
S_LeadNumber20502,300100188392205,300100176735708,S_LeadName20502,13,RWS,CA,USA,63
S_LeadNumber20503,300100188392205,300100176735708,S_LeadName20503,29,RWS,CA,USA,33
S_LeadNumber20504,300100188392205,300100176735708,S_LeadName20504,55,RWS,CA,USA,41
S_LeadNumber20505,300100188392205,300100176735708,S_LeadName20505,55,RWS,CA,USA,59
S_LeadNumber20506,300100188392205,300100176735708,S_LeadName20506,1,RWS,CA,USA,63
S_LeadNumber20507,300100188392205,300100176735708,S_LeadName20507,58,RWS,CA,USA,92
S_LeadNumber20508,300100188392205,300100176735708,S_LeadName20508,33,RWS,CA,USA,54
S_LeadNumber20509,300100188392205,300100176735708,S_LeadName20509,98,RWS,CA,USA,3
S_LeadNumber20510,300100188392205,300100176735708,S_LeadName20510,74,RWS,CA,USA,50
S_LeadNumber20511,300100188392205,300100176735708,S_LeadName20511,60,RWS,CA,USA,48
S_LeadNumber20512,300100188392205,300100176735708,S_LeadName20512,12,RWS,CA,USA,53
S_LeadNumber20513,300100188392205,300100176735708,S_LeadName20513,18,RWS,CA,USA,69
S_LeadNumber20514,300100188392205,300100176735708,S_LeadName20514,73,RWS,CA,USA,67
S_LeadNumber20515,300100188392205,300100176735708,S_LeadName20515,87,RWS,CA,USA,35
S_LeadNumber20516,300100188392205,300100176735708,S_LeadName20516,49,RWS,CA,USA,99
S_LeadNumber20517,300100188392205,300100176735708,S_LeadName20517,75,RWS,CA,USA,11
S_LeadNumber20518,300100188392205,300100176735708,S_LeadName20518,15,RWS,CA,USA,50
S_LeadNumber20519,300100188392205,300100176735708,S_LeadName20519,56,RWS,CA,USA,87
S_LeadNumber20520,300100188392205,300100176735708,S_LeadName20520,9,RWS,CA,USA,85
S_LeadNumber20521,300100188392205,300100176735708,S_LeadName20521,12,RWS,CA,USA,87
S_LeadNumber20522,300100188392205,300100176735708,S_LeadName20522,17,RWS,CA,USA,44
S_LeadNumber20523,300100188392205,300100176735708,S_LeadName20523,0,RWS,CA,USA,93
S_LeadNumber20524,300100188392205,300100176735708,S_LeadName20524,12,RWS,CA,USA,57
S_LeadNumber20525,300100188392205,300100176735708,S_LeadName20525,13,RWS,CA,USA,29
S_LeadNumber20526,300100188392205,300100176735708,S_LeadName20526,72,RWS,CA,USA,88
S_LeadNumber20527,300100188392205,300100176735708,S_LeadName20527,61,RWS,CA,USA,60
S_LeadNumber20528,300100188392205,300100176735708,S_LeadName20528,33,RWS,CA,USA,64
S_LeadNumber20529,300100188392205,300100176735708,S_LeadName20529,61,RWS,CA,USA,25
S_LeadNumber20530,300100188392205,300100176735708,S_LeadName20530,71,RWS,CA,USA,29
S_LeadNumber20531,300100188392205,300100176735708,S_LeadName20531,57,RWS,CA,USA,76
S_LeadNumber20532,300100188392205,300100176735708,S_LeadName20532,81,RWS,CA,USA,57
S_LeadNumber20533,300100188392205,300100176735708,S_LeadName20533,42,RWS,CA,USA,19
S_LeadNumber20534,300100188392205,300100176735708,S_LeadName20534,31,RWS,CA,USA,69
S_LeadNumber20535,300100188392205,300100176735708,S_LeadName20535,71,RWS,CA,USA,11
S_LeadNumber20536,300100188392205,300100176735708,S_LeadName20536,7,RWS,CA,USA,88
S_LeadNumber20537,300100188392205,300100176735708,S_LeadName20537,94,RWS,CA,USA,23
S_LeadNumber20538,300100188392205,300100176735708,S_LeadName20538,71,RWS,CA,USA,8
S_LeadNumber20539,300100188392205,300100176735708,S_LeadName20539,27,RWS,CA,USA,100
S_LeadNumber20540,300100188392205,300100176735708,S_LeadName20540,18,RWS,CA,USA,0
S_LeadNumber20541,300100188392205,300100176735708,S_LeadName20541,9,RWS,CA,USA,7
S_LeadNumber20542,300100188392205,300100176735708,S_LeadName20542,15,RWS,CA,USA,98
S_LeadNumber20543,300100188392205,300100176735708,S_LeadName20543,10,RWS,CA,USA,55
S_LeadNumber20544,300100188392205,300100176735708,S_LeadName20544,35,RWS,CA,USA,93
S_LeadNumber20545,300100188392205,300100176735708,S_LeadName20545,13,RWS,CA,USA,48
S_LeadNumber20546,300100188392205,300100176735708,S_LeadName20546,92,RWS,CA,USA,30
S_LeadNumber20547,300100188392205,300100176735708,S_LeadName20547,42,RWS,CA,USA,10
S_LeadNumber20548,300100188392205,300100176735708,S_LeadName20548,100,RWS,CA,USA,85
S_LeadNumber20549,300100188392205,300100176735708,S_LeadName20549,49,RWS,CA,USA,99
S_LeadNumber20550,300100188392205,300100176735708,S_LeadName20550,57,RWS,CA,USA,55
S_LeadNumber20551,300100188392205,300100176735708,S_LeadName20551,52,RWS,CA,USA,86
S_LeadNumber20552,300100188392205,300100176735708,S_LeadName20552,85,RWS,CA,USA,46
S_LeadNumber20553,300100188392205,300100176735708,S_LeadName20553,67,RWS,CA,USA,91
S_LeadNumber20554,300100188392205,300100176735708,S_LeadName20554,4,RWS,CA,USA,41
S_LeadNumber20555,300100188392205,300100176735708,S_LeadName20555,80,RWS,CA,USA,35
S_LeadNumber20556,300100188392205,300100176735708,S_LeadName20556,35,RWS,CA,USA,92
S_LeadNumber20557,300100188392205,300100176735708,S_LeadName20557,5,RWS,CA,USA,90
S_LeadNumber20558,300100188392205,300100176735708,S_LeadName20558,81,RWS,CA,USA,1
S_LeadNumber20559,300100188392205,300100176735708,S_LeadName20559,9,RWS,CA,USA,68
S_LeadNumber20560,300100188392205,300100176735708,S_LeadName20560,54,RWS,CA,USA,73
S_LeadNumber20561,300100188392205,300100176735708,S_LeadName20561,32,RWS,CA,USA,95
S_LeadNumber20562,300100188392205,300100176735708,S_LeadName20562,97,RWS,CA,USA,66
S_LeadNumber20563,300100188392205,300100176735708,S_LeadName20563,25,RWS,CA,USA,25
S_LeadNumber20564,300100188392205,300100176735708,S_LeadName20564,20,RWS,CA,USA,76
S_LeadNumber20565,300100188392205,300100176735708,S_LeadName20565,75,RWS,CA,USA,69
S_LeadNumber20566,300100188392205,300100176735708,S_LeadName20566,8,RWS,CA,USA,60
S_LeadNumber20567,300100188392205,300100176735708,S_LeadName20567,30,RWS,CA,USA,39
S_LeadNumber20568,300100188392205,300100176735708,S_LeadName20568,69,RWS,CA,USA,92
S_LeadNumber20569,300100188392205,300100176735708,S_LeadName20569,60,RWS,CA,USA,3
S_LeadNumber20570,300100188392205,300100176735708,S_LeadName20570,80,RWS,CA,USA,29
S_LeadNumber20571,300100188392205,300100176735708,S_LeadName20571,35,RWS,CA,USA,58
S_LeadNumber20572,300100188392205,300100176735708,S_LeadName20572,47,RWS,CA,USA,34
S_LeadNumber20573,300100188392205,300100176735708,S_LeadName20573,43,RWS,CA,USA,98
S_LeadNumber20574,300100188392205,300100176735708,S_LeadName20574,1,RWS,CA,USA,94
S_LeadNumber20575,300100188392205,300100176735708,S_LeadName20575,19,RWS,CA,USA,66
S_LeadNumber20576,300100188392205,300100176735708,S_LeadName20576,32,RWS,CA,USA,62
S_LeadNumber20577,300100188392205,300100176735708,S_LeadName20577,18,RWS,CA,USA,9
S_LeadNumber20578,300100188392205,300100176735708,S_LeadName20578,9,RWS,CA,USA,44
S_LeadNumber20579,300100188392205,300100176735708,S_LeadName20579,23,RWS,CA,USA,10
S_LeadNumber20580,300100188392205,300100176735708,S_LeadName20580,90,RWS,CA,USA,67
S_LeadNumber20581,300100188392205,300100176735708,S_LeadName20581,42,RWS,CA,USA,4
S_LeadNumber20582,300100188392205,300100176735708,S_LeadName20582,58,RWS,CA,USA,90
S_LeadNumber20583,300100188392205,300100176735708,S_LeadName20583,84,RWS,CA,USA,69
